frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate_confidence,mx1,my1,mx2,my2,license_plate_text
2085,person,0.36,79,924,290,958,393,,,,,,
2086,car,0.46,69,1295,318,1342,350,,,,,,
2086,car,0.85,70,1018,296,1161,406,,,,,,
2086,car,0.72,74,1430,322,1512,382,,,,,,
2086,car,0.57,78,1343,322,1384,352,,,,,,
2086,person,0.48,79,929,291,962,392,,,,,,
2087,car,0.46,69,1295,318,1342,350,,,,,,
2087,car,0.87,70,1016,296,1160,407,,,,,,
2087,car,0.72,74,1430,322,1512,382,,,,,,
2087,car,0.56,78,1343,322,1384,352,,,,,,
2087,person,0.68,79,932,289,965,393,,,,,,
2088,car,0.48,69,1294,318,1342,350,,,,,,
2088,car,0.9,70,1012,296,1158,408,,,,,,
2088,car,0.72,74,1430,322,1512,382,,,,,,
2088,car,0.57,78,1343,322,1384,352,,,,,,
2088,person,0.61,79,936,288,970,392,,,,,,
2089,car,0.55,69,1294,318,1342,350,,,,,,
2089,car,0.91,70,1009,295,1158,409,,,,,,
2089,car,0.7,74,1431,321,1512,382,,,,,,
2089,car,0.57,78,1343,322,1382,352,,,,,,
2089,person,0.49,79,940,287,973,389,,,,,,
2090,car,0.55,69,1292,319,1342,349,,,,,,
2090,car,0.9,70,1004,295,1157,411,,,,,,
2090,car,0.71,74,1431,321,1512,382,,,,,,
2090,car,0.56,78,1343,322,1381,352,,,,,,
2090,person,0.42,79,940,284,982,389,,,,,,
2091,car,0.53,69,1290,319,1342,348,,,,,,
2091,car,0.85,70,1000,295,1156,412,,,,,,
2091,car,0.7,74,1431,321,1512,382,,,,,,
2091,car,0.57,78,1343,322,1381,352,,,,,,
2091,person,0.43,79,944,287,985,389,,,,,,
2092,car,0.52,69,1290,319,1342,349,,,,,,
2092,car,0.88,70,996,295,1153,414,,,,,,
2092,car,0.7,74,1431,321,1512,382,,,,,,
2092,car,0.58,78,1343,322,1381,352,,,,,,
2092,person,0.57,79,950,286,987,388,,,,,,
2093,car,0.5,69,1288,319,1343,349,,,,,,
2093,car,0.86,70,992,294,1152,415,,,,,,
2093,car,0.71,74,1431,321,1512,382,,,,,,
2093,car,0.58,78,1343,322,1382,352,,,,,,
2093,person,0.53,79,954,287,995,386,,,,,,
2094,car,0.48,69,1288,319,1343,349,,,,,,
2094,car,0.85,70,989,294,1148,417,,,,,,
2094,car,0.72,74,1431,321,1512,382,,,,,,
2094,car,0.59,78,1343,322,1382,352,,,,,,
2094,person,0.36,79,961,290,1000,384,,,,,,
2095,car,0.45,69,1289,319,1342,349,,,,,,
2095,car,0.85,70,983,292,1146,419,,,,,,
2095,car,0.72,74,1431,321,1512,382,,,,,,
2095,car,0.58,78,1343,322,1381,352,,,,,,
2095,person,0.24,79,966,287,1001,383,,,,,,
2096,car,0.45,69,1291,319,1342,348,,,,,,
2096,car,0.85,70,978,292,1143,420,,,,,,
2096,car,0.72,74,1431,321,1512,382,,,,,,
2096,car,0.58,78,1343,322,1381,352,,,,,,
2097,car,0.46,69,1292,319,1342,348,,,,,,
2097,car,0.83,70,971,292,1139,422,,,,,,
2097,car,0.72,74,1431,321,1512,382,,,,,,
2097,car,0.58,78,1343,322,1381,352,,,,,,
2098,car,0.45,69,1292,320,1342,348,,,,,,
2098,car,0.84,70,966,292,1139,423,,,,,,
2098,car,0.71,74,1431,321,1512,382,,,,,,
2098,car,0.58,78,1343,322,1381,352,,,,,,
2099,car,0.47,69,1292,320,1341,348,,,,,,
2099,car,0.82,70,962,290,1135,427,,,,,,
2099,car,0.71,74,1430,321,1512,382,,,,,,
2099,car,0.58,78,1343,322,1381,352,,,,,,
2100,car,0.48,69,1292,320,1341,349,,,,,,
2100,car,0.79,70,956,290,1136,427,,,,,,
2100,car,0.71,74,1431,321,1512,382,,,,,,
2100,car,0.58,78,1343,322,1381,352,,,,,,
2101,car,0.49,69,1292,319,1341,348,,,,,,
2101,car,0.73,70,951,288,1135,428,,,,,,
2101,car,0.72,74,1430,321,1512,382,,,,,,
2101,car,0.6,78,1343,322,1381,352,,,,,,
2102,car,0.5,69,1291,319,1341,348,,,,,,
2102,car,0.73,70,947,287,1133,430,,,,,,
2102,car,0.71,74,1430,321,1512,382,,,,,,
2102,car,0.59,78,1343,322,1382,352,,,,,,
2103,car,0.49,69,1291,319,1342,348,,,,,,
2103,car,0.78,70,940,287,1131,432,,,,,,
2103,car,0.73,74,1431,321,1512,382,,,,,,
2103,car,0.6,78,1343,322,1383,352,,,,,,
2104,car,0.5,69,1291,319,1342,348,,,,,,
2104,car,0.77,70,932,286,1130,435,,,,,,
2104,car,0.72,74,1431,321,1512,382,,,,,,
2104,car,0.61,78,1343,322,1383,352,,,,,,
2105,car,0.5,69,1290,319,1342,348,,,,,,
2105,car,0.84,70,926,287,1130,437,,,,,,
2105,car,0.73,74,1431,321,1512,382,,,,,,
2105,car,0.6,78,1343,322,1383,352,,,,,,
2106,car,0.51,69,1290,319,1342,348,,,,,,
2106,car,0.85,70,919,287,1131,439,,,,,,
2106,car,0.73,74,1431,321,1512,382,,,,,,
2106,car,0.59,78,1343,322,1383,352,,,,,,
2107,car,0.5,69,1289,319,1342,347,,,,,,
2107,car,0.84,70,912,286,1135,442,,,,,,
2107,car,0.73,74,1431,321,1512,382,,,,,,
2107,car,0.59,78,1343,322,1383,352,,,,,,
2108,car,0.51,69,1288,318,1343,347,,,,,,
2108,car,0.87,70,905,286,1130,445,,,,,,
2108,car,0.73,74,1431,321,1512,382,,,,,,
2108,car,0.59,78,1343,322,1383,352,,,,,,
2109,car,0.51,69,1288,318,1343,347,,,,,,
2109,car,0.84,70,899,285,1122,447,,,,,,
2109,car,0.73,74,1431,321,1512,382,,,,,,
2109,car,0.6,78,1343,322,1383,352,,,,,,
2110,car,0.52,69,1288,318,1343,347,,,,,,
2110,car,0.87,70,891,285,1117,451,,,,,,
2110,car,0.73,74,1431,321,1512,382,,,,,,
2110,car,0.61,78,1343,322,1383,352,,,,,,
2111,car,0.51,69,1289,318,1343,347,,,,,,
2111,car,0.86,70,883,285,1114,453,,,,,,
2111,car,0.72,74,1431,321,1512,382,,,,,,
2111,car,0.6,78,1343,322,1383,352,,,,,,
2112,car,0.51,69,1289,318,1343,347,,,,,,
2112,car,0.86,70,875,284,1110,457,,,,,,
2112,car,0.72,74,1431,321,1512,382,,,,,,
2112,car,0.59,78,1343,322,1382,352,,,,,,
2113,car,0.55,69,1290,318,1342,347,,,,,,
2113,car,0.81,70,866,284,1107,460,0.91,921,395,980,414,70G
2113,car,0.72,74,1431,321,1512,382,,,,,,
2113,car,0.6,78,1343,322,1381,352,,,,,,
2114,car,0.56,69,1290,318,1342,347,,,,,,
2114,car,0.87,70,855,283,1104,462,0.03,912,397,973,415,M0
2114,car,0.72,74,1431,321,1512,382,,,,,,
2114,car,0.59,78,1343,322,1381,352,,,,,,
2115,car,0.57,69,1290,318,1342,347,,,,,,
2115,car,0.9,70,846,284,1100,465,0.21,904,399,966,418,DOUG
2115,car,0.72,74,1431,321,1512,382,,,,,,
2115,car,0.61,78,1343,322,1381,352,,,,,,
2116,car,0.55,69,1290,318,1342,347,,,,,,
2116,car,0.89,70,836,284,1096,469,0.3,895,401,959,419,I770UG
2116,car,0.73,74,1431,321,1512,382,,,,,,
2116,car,0.59,78,1343,322,1380,352,,,,,,
2117,car,0.56,69,1290,318,1342,347,,,,,,
2117,car,0.9,70,827,284,1093,473,0.68,887,402,952,421,770
2117,car,0.73,74,1431,321,1513,382,,,,,,
2117,car,0.6,78,1343,322,1381,352,,,,,,
2118,car,0.56,69,1290,318,1342,347,,,,,,
2118,car,0.87,70,817,283,1088,476,0.29,877,405,944,425,177OJG
2118,car,0.72,74,1431,321,1513,382,,,,,,
2118,car,0.59,78,1343,322,1381,352,,,,,,
2119,car,0.54,69,1290,319,1342,347,,,,,,
2119,car,0.85,70,805,283,1085,481,0.07,866,407,935,427,DG
2119,car,0.73,74,1430,322,1512,382,,,,,,
2119,car,0.59,78,1343,322,1381,352,,,,,,
2120,car,0.53,69,1290,319,1342,347,,,,,,
2120,car,0.87,70,794,282,1080,484,0.17,855,409,926,431,W70JG
2120,car,0.73,74,1430,322,1512,382,,,,,,
2120,car,0.59,78,1343,322,1381,352,,,,,,
2121,car,0.52,69,1290,319,1342,347,,,,,,
2121,car,0.88,70,781,281,1076,489,0.13,845,412,916,433,I720JG
2121,car,0.73,74,1430,321,1513,382,,,,,,
2121,car,0.59,78,1343,322,1381,352,,,,,,
2122,car,0.51,69,1290,319,1343,348,,,,,,
2122,car,0.89,70,769,279,1073,493,0.2,832,414,906,436,470UG
2122,car,0.73,74,1430,321,1512,382,,,,,,
2122,car,0.59,78,1343,322,1381,352,,,,,,
2123,car,0.5,69,1290,319,1343,347,,,,,,
2123,car,0.9,70,756,278,1069,497,0.52,820,417,895,440,4770UYG
2123,car,0.73,74,1430,321,1513,382,,,,,,
2123,car,0.6,78,1343,322,1381,352,,,,,,
2124,car,0.51,69,1290,319,1343,348,,,,,,
2124,car,0.88,70,742,277,1064,502,0.29,807,420,885,443,MZOYG
2124,car,0.73,74,1430,321,1512,382,,,,,,
2124,car,0.6,78,1343,322,1382,352,,,,,,
2125,car,0.48,69,1290,319,1343,348,,,,,,
2125,car,0.87,70,728,276,1061,509,0.15,795,424,875,447,1ZUG
2125,car,0.73,74,1430,322,1512,382,,,,,,
2125,car,0.58,78,1343,322,1382,352,,,,,,
2126,car,0.48,69,1290,319,1343,348,,,,,,
2126,car,0.91,70,710,275,1057,513,0.39,780,427,863,451,MOG
2126,car,0.73,74,1430,322,1512,382,,,,,,
2126,car,0.58,78,1343,322,1382,352,,,,,,
2127,car,0.45,69,1291,319,1343,348,,,,,,
2127,car,0.92,70,694,273,1052,518,0.17,765,430,849,456,10JO
2127,car,0.73,74,1430,322,1512,382,,,,,,
2127,car,0.57,78,1343,322,1382,352,,,,,,
2128,car,0.47,69,1291,319,1343,348,,,,,,
2128,car,0.93,70,678,271,1047,522,0.28,747,433,834,460,170JYG
2128,car,0.72,74,1430,322,1512,382,,,,,,
2128,car,0.6,78,1343,322,1382,352,,,,,,
2129,car,0.48,69,1291,319,1343,348,,,,,,
2129,car,0.89,70,661,269,1043,528,0.25,731,437,822,464,177OJG
2129,car,0.73,74,1430,322,1512,382,,,,,,
2129,car,0.58,78,1343,322,1382,352,,,,,,
2130,car,0.48,69,1291,319,1343,348,,,,,,
2130,car,0.9,70,640,269,1037,535,0.34,713,441,807,469,DOJG
2130,car,0.72,74,1430,322,1513,382,,,,,,
2130,car,0.59,78,1343,322,1382,352,,,,,,
2131,car,0.47,69,1291,319,1343,348,,,,,,
2131,car,0.89,70,621,268,1030,540,0.14,694,445,791,474,708G
2131,car,0.72,74,1430,322,1513,382,,,,,,
2131,car,0.59,78,1343,322,1382,352,,,,,,
2131,car,0.73,80,1844,393,1919,550,,,,,,
2131,car,0.6,81,1119,313,1180,346,,,,,,
2132,car,0.45,69,1291,319,1343,348,,,,,,
2132,car,0.82,70,600,266,1023,549,0.5,674,449,770,478,17ZOJYG
2132,car,0.71,74,1430,322,1513,382,,,,,,
2132,car,0.59,78,1343,322,1383,352,,,,,,
2132,car,0.7,80,1826,381,1919,544,,,,,,
2132,car,0.6,81,1121,313,1182,346,,,,,,
2133,car,0.43,69,1292,320,1343,348,,,,,,
2133,car,0.93,70,578,265,1017,556,0.38,653,453,753,483,10JYG
2133,car,0.72,74,1430,322,1513,382,,,,,,
2133,car,0.59,78,1343,322,1383,352,,,,,,
2133,car,0.77,80,1805,361,1919,538,,,,,,
2133,car,0.56,81,1124,315,1183,346,,,,,,
2134,car,0.42,69,1292,320,1343,348,,,,,,
2134,car,0.9,70,553,264,1010,564,0.31,628,458,734,489,170UYG
2134,car,0.72,74,1430,322,1513,382,,,,,,
2134,car,0.58,78,1343,322,1383,352,,,,,,
2134,car,0.85,80,1787,340,1919,534,,,,,,
2134,car,0.52,81,1127,315,1183,345,,,,,,
2135,car,0.41,69,1291,320,1343,348,,,,,,
2135,car,0.9,70,528,263,1004,573,0.03,604,464,714,496,UZOJG
2135,car,0.73,74,1430,322,1513,382,,,,,,
2135,car,0.59,78,1343,322,1383,352,,,,,,
2135,car,0.87,80,1770,332,1919,530,,,,,,
2135,car,0.48,81,1130,317,1184,344,,,,,,
2136,car,0.4,69,1292,320,1343,348,,,,,,
2136,car,0.91,70,501,263,998,582,0.42,579,469,690,503,17708G
2136,car,0.73,74,1430,322,1513,382,,,,,,
2136,car,0.58,78,1343,323,1383,352,,,,,,
2136,car,0.89,80,1751,327,1919,525,,,,,,
2136,car,0.55,81,1130,318,1185,345,,,,,,
2137,car,0.4,69,1287,320,1343,348,,,,,,
2137,car,0.92,70,472,261,991,590,0.65,551,476,666,510,M
2137,car,0.72,74,1430,322,1512,382,,,,,,
2137,car,0.61,78,1343,323,1384,352,,,,,,
2137,car,0.89,80,1733,323,1919,524,,,,,,
2137,car,0.49,81,1133,320,1186,345,,,,,,
2138,car,0.41,69,1287,319,1343,348,,,,,,
2138,car,0.92,70,441,259,983,601,0.18,521,482,642,518,0JG
2138,car,0.72,74,1430,322,1512,382,,,,,,
2138,car,0.6,78,1343,323,1384,352,,,,,,
2138,car,0.88,80,1719,322,1919,535,,,,,,
2138,car,0.5,81,1133,318,1187,346,,,,,,
2139,car,0.4,69,1285,319,1343,348,,,,,,
2139,car,0.91,70,406,257,973,612,0.07,486,488,613,526,UTW
2139,car,0.72,74,1430,322,1512,382,,,,,,
2139,car,0.59,78,1343,323,1384,352,,,,,,
2139,car,0.89,80,1704,322,1919,543,,,,,,
2139,car,0.49,81,1135,317,1189,345,,,,,,
2140,car,0.39,69,1287,319,1343,348,,,,,,
2140,car,0.93,70,370,255,964,624,0.13,450,497,583,539,MOD
2140,car,0.72,74,1430,322,1512,382,,,,,,
2140,car,0.59,78,1343,323,1384,353,,,,,,
2140,car,0.89,80,1692,321,1919,544,,,,,,
2140,car,0.5,81,1136,317,1191,345,,,,,,
2141,car,0.41,69,1287,319,1344,348,,,,,,
2141,car,0.92,70,329,253,955,637,0.16,412,505,549,546,UJ
2141,car,0.72,74,1430,322,1512,382,,,,,,
2141,car,0.59,78,1343,323,1384,352,,,,,,
2141,car,0.87,80,1678,323,1919,542,,,,,,
2141,car,0.5,81,1137,317,1192,345,,,,,,
2142,car,0.41,69,1289,319,1344,348,,,,,,
2142,car,0.92,70,286,251,945,653,0.35,371,514,515,558,D
2142,car,0.72,74,1429,322,1512,382,,,,,,
2142,car,0.59,78,1344,323,1384,353,,,,,,
2142,car,0.87,80,1666,321,1919,537,,,,,,
2142,car,0.54,81,1138,318,1194,346,,,,,,
2143,car,0.4,69,1287,320,1343,348,,,,,,
2143,car,0.9,70,239,247,935,666,0.87,320,525,472,575,M
2143,car,0.72,74,1429,322,1512,382,,,,,,
2143,car,0.59,78,1343,323,1385,353,,,,,,
2143,car,0.9,80,1654,317,1919,531,,,,,,
2143,car,0.56,81,1140,318,1196,348,,,,,,
2144,car,0.4,69,1278,320,1344,348,,,,,,
2144,car,0.92,70,191,245,924,685,0.39,269,536,429,589,J
2144,car,0.72,74,1429,322,1512,382,,,,,,
2144,car,0.59,78,1343,323,1385,353,,,,,,
2144,car,0.87,80,1642,315,1919,524,,,,,,
2144,car,0.57,81,1142,317,1196,347,,,,,,
2145,car,0.4,69,1273,320,1344,348,,,,,,
2145,car,0.92,70,136,244,913,704,0.13,209,550,376,606,I
2145,car,0.71,74,1429,322,1512,382,,,,,,
2145,car,0.61,78,1343,323,1385,353,,,,,,
2145,car,0.91,80,1633,317,1919,520,,,,,,
2145,car,0.57,81,1143,317,1195,347,,,,,,
2146,car,0.4,69,1266,320,1344,348,,,,,,
2146,car,0.92,70,71,241,900,724,0.18,142,564,320,624,JB
2146,car,0.72,74,1429,322,1512,382,,,,,,
2146,car,0.6,78,1343,323,1385,353,,,,,,
2146,car,0.9,80,1623,318,1919,513,,,,,,
2146,car,0.55,81,1145,317,1195,347,,,,,,
2147,car,0.43,69,1264,320,1344,348,,,,,,
2147,car,0.93,70,15,237,887,747,0.2,68,582,258,644,UB
2147,car,0.74,74,1430,322,1512,382,,,,,,
2147,car,0.6,78,1343,323,1385,353,,,,,,
2147,car,0.91,80,1614,318,1919,511,,,,,,
2147,car,0.57,81,1145,318,1195,346,,,,,,
2148,car,0.45,69,1267,320,1344,348,,,,,,
2148,car,0.93,70,0,234,874,774,0.29,5,603,182,666,0
2148,car,0.72,74,1430,322,1512,382,,,,,,
2148,car,0.6,78,1343,323,1385,353,,,,,,
2148,car,0.91,80,1606,319,1919,509,,,,,,
2148,car,0.57,81,1145,318,1197,346,,,,,,
2149,car,0.46,69,1273,320,1344,348,,,,,,
2149,car,0.93,70,0,232,859,801,,,,,,
2149,car,0.73,74,1430,321,1512,382,,,,,,
2149,car,0.58,78,1343,323,1385,353,,,,,,
2149,car,0.9,80,1596,319,1919,507,,,,,,
2149,car,0.55,81,1146,318,1197,345,,,,,,
2150,car,0.46,69,1278,320,1344,348,,,,,,
2150,car,0.93,70,0,226,842,836,,,,,,
2150,car,0.73,74,1430,321,1512,382,,,,,,
2150,car,0.57,78,1343,323,1385,353,,,,,,
2150,car,0.89,80,1588,319,1920,504,,,,,,
2150,car,0.51,81,1151,320,1197,345,,,,,,
2151,car,0.5,69,1280,320,1344,348,,,,,,
2151,car,0.95,70,0,221,825,890,,,,,,
2151,car,0.73,74,1430,321,1512,382,,,,,,
2151,car,0.55,78,1343,323,1384,353,,,,,,
2151,car,0.87,80,1581,318,1919,501,,,,,,
2151,car,0.5,81,1153,320,1197,345,,,,,,
2152,car,0.51,69,1282,320,1344,348,,,,,,
2152,car,0.95,70,0,217,809,922,,,,,,
2152,car,0.72,74,1429,321,1512,382,,,,,,
2152,car,0.56,78,1343,323,1384,353,,,,,,
2152,car,0.92,80,1573,317,1907,497,,,,,,
2152,car,0.53,81,1153,320,1197,345,,,,,,
2153,car,0.54,69,1282,319,1344,348,,,,,,
2153,car,0.95,70,0,213,787,964,,,,,,
2153,car,0.72,74,1430,320,1512,382,,,,,,
2153,car,0.57,78,1343,322,1384,353,,,,,,
2153,car,0.9,80,1566,318,1895,494,,,,,,
2153,car,0.57,81,1152,320,1198,345,,,,,,
2154,car,0.55,69,1281,319,1344,348,,,,,,
2154,car,0.95,70,0,206,765,1020,,,,,,
2154,car,0.71,74,1430,320,1512,382,,,,,,
2154,car,0.56,78,1343,322,1383,353,,,,,,
2154,car,0.89,80,1558,318,1877,490,,,,,,
2154,car,0.59,81,1152,320,1198,346,,,,,,
2155,car,0.55,69,1283,319,1344,348,,,,,,
2155,car,0.96,70,0,200,742,1059,,,,,,
2155,car,0.72,74,1430,320,1511,382,,,,,,
2155,car,0.56,78,1343,322,1383,353,,,,,,
2155,car,0.9,80,1552,319,1860,487,,,,,,
2155,car,0.57,81,1154,320,1198,345,,,,,,
2156,car,0.55,69,1282,319,1344,348,,,,,,
2156,car,0.96,70,0,194,716,1070,,,,,,
2156,car,0.72,74,1430,320,1511,382,,,,,,
2156,car,0.56,78,1343,322,1383,353,,,,,,
2156,car,0.9,80,1545,320,1844,485,,,,,,
2156,car,0.57,81,1153,318,1198,345,,,,,,
2157,car,0.55,69,1282,319,1344,348,,,,,,
2157,car,0.95,70,0,186,685,1030,,,,,,
2157,car,0.7,74,1431,320,1511,382,,,,,,
2157,car,0.56,78,1343,322,1383,353,,,,,,
2157,car,0.88,80,1539,320,1830,481,,,,,,
2157,car,0.56,81,1153,318,1198,345,,,,,,
2158,car,0.55,69,1280,319,1344,348,,,,,,
2158,car,0.91,70,0,177,654,991,,,,,,
2158,car,0.68,74,1430,320,1512,382,,,,,,
2158,car,0.58,78,1343,322,1382,353,,,,,,
2158,car,0.87,80,1534,320,1815,478,,,,,,
2158,car,0.6,81,1153,317,1198,345,,,,,,
2159,car,0.57,69,1283,319,1344,348,,,,,,
2159,car,0.94,70,0,168,621,978,,,,,,
2159,car,0.64,74,1430,320,1512,382,,,,,,
2159,car,0.57,78,1343,322,1383,353,,,,,,
2159,car,0.88,80,1529,319,1802,476,,,,,,
2159,car,0.66,81,1153,316,1199,346,,,,,,
2160,car,0.58,69,1286,318,1344,348,,,,,,
2160,car,0.95,70,0,158,583,973,,,,,,
2160,car,0.64,74,1428,319,1514,383,,,,,,
2160,car,0.57,78,1343,322,1383,353,,,,,,
2160,car,0.86,80,1524,320,1789,473,,,,,,
2160,car,0.64,81,1153,316,1199,346,,,,,,
2161,car,0.58,69,1289,318,1343,348,,,,,,
2161,car,0.94,70,0,150,540,968,,,,,,
2161,car,0.63,74,1428,320,1515,383,,,,,,
2161,car,0.57,78,1343,322,1382,353,,,,,,
2161,car,0.85,80,1520,319,1777,471,,,,,,
2161,car,0.66,81,1155,316,1199,346,,,,,,
2162,car,0.61,69,1290,318,1343,348,,,,,,
2162,car,0.92,70,0,146,492,968,,,,,,
2162,car,0.69,74,1430,320,1513,382,,,,,,
2162,car,0.56,78,1343,322,1382,352,,,,,,
2162,car,0.86,80,1513,319,1764,468,,,,,,
2162,car,0.69,81,1155,316,1200,347,,,,,,
2163,car,0.61,69,1290,318,1343,347,,,,,,
2163,car,0.92,70,0,152,433,983,,,,,,
2163,car,0.67,74,1431,321,1512,382,,,,,,
2163,car,0.57,78,1343,322,1382,352,,,,,,
2163,car,0.86,80,1508,320,1752,465,,,,,,
2163,car,0.68,81,1155,315,1200,347,,,,,,
2164,car,0.6,69,1291,318,1343,347,,,,,,
2164,car,0.87,70,0,172,371,1033,,,,,,
2164,car,0.68,74,1431,320,1512,382,,,,,,
2164,car,0.57,78,1343,322,1382,352,,,,,,
2164,car,0.82,80,1502,318,1740,461,,,,,,
2164,car,0.68,81,1155,314,1200,347,,,,,,
2165,car,0.59,69,1292,318,1343,347,,,,,,
2165,car,0.8,70,0,189,297,1059,,,,,,
2165,car,0.69,74,1432,321,1512,382,,,,,,
2165,car,0.57,78,1343,322,1382,352,,,,,,
2165,car,0.87,80,1498,319,1730,459,,,,,,
2165,car,0.66,81,1155,314,1200,348,,,,,,
2166,car,0.59,69,1292,318,1343,347,,,,,,
2166,car,0.75,70,0,284,210,1066,,,,,,
2166,car,0.72,74,1432,321,1512,383,,,,,,
2166,car,0.58,78,1342,322,1382,353,,,,,,
2166,car,0.84,80,1493,317,1720,457,,,,,,
2166,car,0.67,81,1154,314,1200,348,,,,,,
2167,car,0.59,69,1293,317,1343,347,,,,,,
2167,car,0.71,74,1433,321,1513,383,,,,,,
2167,car,0.58,78,1343,322,1382,353,,,,,,
2167,car,0.84,80,1488,316,1712,454,,,,,,
2167,car,0.66,81,1154,314,1200,349,,,,,,
2168,car,0.58,69,1293,318,1343,347,,,,,,
2168,car,0.74,74,1432,322,1514,383,,,,,,
2168,car,0.59,78,1343,322,1382,352,,,,,,
2168,car,0.87,80,1483,316,1702,453,,,,,,
2168,car,0.65,81,1154,315,1200,349,,,,,,
2169,car,0.55,69,1294,318,1342,347,,,,,,
2169,car,0.73,74,1432,322,1513,382,,,,,,
2169,car,0.58,78,1343,322,1382,352,,,,,,
2169,car,0.85,80,1478,316,1694,451,,,,,,
2169,car,0.66,81,1154,315,1200,350,,,,,,
2170,car,0.54,69,1294,318,1343,347,,,,,,
2170,car,0.72,74,1431,322,1512,381,,,,,,
2170,car,0.58,78,1343,322,1382,352,,,,,,
2170,car,0.83,80,1474,317,1685,448,,,,,,
2170,car,0.66,81,1154,314,1199,349,,,,,,
2171,car,0.54,69,1294,318,1343,347,,,,,,
2171,car,0.67,74,1430,322,1511,381,,,,,,
2171,car,0.59,78,1343,322,1381,352,,,,,,
2171,car,0.84,80,1473,315,1677,448,,,,,,
2171,car,0.65,81,1154,313,1199,349,,,,,,
2172,car,0.55,69,1295,318,1342,347,,,,,,
2172,car,0.58,74,1429,324,1506,382,,,,,,
2172,car,0.58,78,1343,322,1382,352,,,,,,
2172,car,0.85,80,1468,316,1668,445,,,,,,
2172,car,0.62,81,1154,313,1199,348,,,,,,
2173,car,0.54,69,1294,318,1342,347,,,,,,
2173,car,0.61,74,1429,324,1506,382,,,,,,
2173,car,0.58,78,1343,322,1382,352,,,,,,
2173,car,0.83,80,1466,317,1660,443,,,,,,
2173,car,0.59,81,1154,313,1199,348,,,,,,
2174,car,0.55,69,1294,318,1342,347,,,,,,
2174,car,0.63,74,1429,325,1487,382,,,,,,
2174,car,0.57,78,1343,322,1382,353,,,,,,
2174,car,0.8,80,1468,318,1651,442,,,,,,
2174,car,0.54,81,1153,313,1199,347,,,,,,
2175,car,0.52,69,1295,318,1342,347,,,,,,
2175,car,0.57,74,1429,325,1483,382,,,,,,
2175,car,0.57,78,1343,322,1382,352,,,,,,
2175,car,0.8,80,1462,316,1645,439,,,,,,
2175,car,0.59,81,1154,312,1199,348,,,,,,
2176,car,0.52,69,1294,319,1341,347,,,,,,
2176,car,0.52,74,1430,325,1484,383,,,,,,
2176,car,0.59,78,1343,322,1382,353,,,,,,
2176,car,0.9,80,1458,317,1638,437,,,,,,
2176,car,0.59,81,1154,313,1200,348,,,,,,
2177,car,0.53,69,1293,318,1342,347,,,,,,
2177,car,0.47,74,1426,322,1493,380,,,,,,
2177,car,0.58,78,1343,322,1382,352,,,,,,
2177,car,0.9,80,1453,317,1631,435,,,,,,
2177,car,0.63,81,1155,313,1201,348,,,,,,
2178,car,0.52,69,1291,318,1342,347,,,,,,
2178,car,0.36,74,1424,321,1493,372,,,,,,
2178,car,0.59,78,1343,322,1382,352,,,,,,
2178,car,0.87,80,1448,318,1626,432,,,,,,
2178,car,0.64,81,1154,313,1202,349,,,,,,
2179,car,0.51,69,1289,318,1342,347,,,,,,
2179,car,0.33,74,1425,320,1491,366,,,,,,
2179,car,0.61,78,1343,322,1383,353,,,,,,
2179,car,0.89,80,1445,318,1618,430,,,,,,
2179,car,0.62,81,1154,313,1202,349,,,,,,
2180,car,0.5,69,1288,318,1342,347,,,,,,
2180,car,0.27,74,1426,320,1482,366,,,,,,
2180,car,0.62,78,1343,322,1383,353,,,,,,
2180,car,0.82,80,1452,320,1611,429,,,,,,
2180,car,0.67,81,1153,313,1202,349,,,,,,
2181,car,0.49,69,1290,318,1341,347,,,,,,
2181,car,0.37,74,1423,321,1475,366,,,,,,
2181,car,0.62,78,1343,322,1383,353,,,,,,
2181,car,0.87,80,1440,319,1604,427,,,,,,
2181,car,0.63,81,1154,313,1202,349,,,,,,
2182,car,0.51,69,1290,318,1341,347,,,,,,
2182,car,0.39,74,1418,322,1471,367,,,,,,
2182,car,0.61,78,1343,322,1383,353,,,,,,
2182,car,0.9,80,1433,319,1598,426,,,,,,
2182,car,0.63,81,1152,312,1203,348,,,,,,
2183,car,0.51,69,1291,318,1341,347,,,,,,
2183,car,0.33,74,1410,322,1469,364,,,,,,
2183,car,0.62,78,1343,322,1383,352,,,,,,
2183,car,0.89,80,1429,320,1594,425,,,,,,
2183,car,0.67,81,1152,311,1202,348,,,,,,
2184,car,0.5,69,1292,318,1341,347,,,,,,
2184,car,0.52,74,1392,324,1453,362,,,,,,
2184,car,0.62,78,1343,322,1383,352,,,,,,
2184,car,0.88,80,1426,319,1588,423,,,,,,
2184,car,0.7,81,1151,311,1202,349,,,,,,
2185,car,0.53,69,1291,318,1342,347,,,,,,
2185,car,0.52,74,1385,325,1441,361,,,,,,
2185,car,0.58,78,1343,321,1383,352,,,,,,
2185,car,0.84,80,1428,320,1581,422,,,,,,
2185,car,0.72,81,1151,311,1203,349,,,,,,
2186,car,0.52,69,1293,318,1342,347,,,,,,
2186,car,0.52,74,1382,325,1435,360,,,,,,
2186,car,0.59,78,1342,321,1383,352,,,,,,
2186,car,0.85,80,1426,319,1576,421,,,,,,
2186,car,0.68,81,1152,311,1203,349,,,,,,
